dbname,namespace,table_name,encoded,diststyle,sortkey1,max_varchar,sortkey1_enc,sortkey_num,unsorted,stats_off,tbl_rows,skew_rows,estimated_visible_rows,num_rows_marked_for_deletion,pct_rows_marked_for_deletion,vacuum_sort_benefit,vacuum_run_type,is_last_vacuum_recluster,last_vacuumed_date,days_since_last_vacuumed,query_count,table_recommendation_count,encoded_column_count,column_count,encoded_column_pct,encoded_sortkey_count,distkey_column_count,large_column_size_count,sort_key_alert_sample_query,sort_key_alert_query_count,stats_alert_sample_query,stats_alert_query_count,nl_alert_sample_query,nl_alert_query_count,distributed_alert_sample_query,distributed_alert_query_count,distributed_alert_sample_query,broadcasted_alert_query_count,deleted_alert_sample_query,deleted_alert_query_count
dw,public,ipl_allocation_c0,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,168935,,168935,0,0.0000,,,,,,1,0,5,14,35.7142,0,0,0,703209487,7,,0,,0,,0,,0,,0
dw,fact,purchase_delivery,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,100.00,165515,,82771,82744,0.4999,,Automatic,N,2025-03-06,0,158,0,5,6,83.3333,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,dl_ole_db_source_po_query,"Y, AUTO(ENCODE)",AUTO(KEY(documentnumber)),AUTO(SORTKEY),10,,0,,0.00,162664,1.02,162664,0,0.0000,,,,,,4,0,2,2,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,user_events_machinefamilyselected,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_id)),65535,none,1,0.00,0.00,157965,1.02,157965,0,0.0000,0.00,,,,,3,0,2,3,66.6666,0,1,2,,0,,0,,0,,0,,0,,0
dw,public,subscription_cohort_v4,"Y, AUTO(ENCODE)",AUTO(KEY(cohort_start_month)),AUTO(SORTKEY),22,,0,,0.00,147500,1.93,147500,0,0.0000,,,,,,4,0,8,8,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,csoh_v2_target,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),AUTO(SORTKEY),18,,0,,0.00,141944,1.41,141944,0,0.0000,,,,,,5,0,4,10,40.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,dim,customer_product,"Y, AUTO(ENCODE)",ALL,long_sku,35,none,2,94.09,100.00,138658,,73285,65373,0.4714,0.00,Automatic,N,2025-03-06,0,312,0,3,6,50.0000,0,0,0,703281457,72,,0,,0,,0,,0,,0
dw,stage,asp_planning_customer,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,134551,,134551,0,0.0000,,,,,,8,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,user_events_machineconnected,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_id)),65535,none,2,0.00,0.00,133903,1.02,133903,0,0.0000,0.00,,,,,3,0,3,5,60.0000,0,1,1,,0,,0,,0,,0,,0,,0
dw,analytics,marketing_project_bookmarks,"Y, AUTO(ENCODE)",AUTO(KEY(project_id)),AUTO(SORTKEY(dw_load_date)),2000,az64,1,99.67,100.00,132182,1.02,131842,340,0.0025,0.00,Automatic,N,2025-03-04,2,197,0,8,8,100.0000,1,1,1,,0,,0,,0,,0,,0,,0
dw,analytics,marketing_project_bookmarks,"Y, AUTO(ENCODE)",AUTO(KEY(project_id)),AUTO(SORTKEY(dw_load_date)),2000,az64,1,99.67,100.00,132182,1.02,131842,340,0.0025,0.00,Manual,Y,2025-02-28,6,197,0,8,8,100.0000,1,1,1,,0,,0,,0,,0,,0,,0
dw,public,as_eng_kpi_2025_test_quarterly,Y,AUTO(EVEN),AUTO(SORTKEY(start_of_grain)),100,az64,1,0.00,0.00,126627,,126627,0,0.0000,0.00,Automatic,N,2025-03-03,3,6,0,23,23,100.0000,1,0,0,,0,,0,,0,,0,,0,,0
dw,stage,event_dqm_attr_list,Y,ALL,event_date_id,512,none,2,0.00,100.00,123460,,123460,0,0.0000,0.00,,,,,26,0,3,5,60.0000,0,0,0,699081805,3,,0,,0,,0,,0,,0
dw,stage,csoh_v2_walmart_ecomm,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),AUTO(SORTKEY),18,,0,,0.00,121953,1.26,121953,0,0.0000,,,,,,5,0,4,10,40.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,subscription_churn,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,115108,,115108,0,0.0000,,,,,,1,0,9,10,90.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,member_care_survey,"Y, AUTO(ENCODE)",AUTO(KEY(uid)),date_time,3000,none,1,5.61,22.02,108844,1.04,104700,4144,0.0380,0.00,Automatic,N,2025-03-05,1,160,0,37,38,97.3684,0,1,2,,0,,0,,0,,0,,0,,0
dw,fact,cycle_count,"Y, AUTO(ENCODE)",KEY(long_sku),count_month,250,none,2,99.65,100.00,107055,1.15,107055,0,0.0000,0.00,Automatic,N,2025-03-06,0,167,0,9,11,81.8181,0,1,0,,0,,0,,0,,0,,0,,0
dw,analytics,engage_non_sub_access_pass,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,96132,,96132,0,0.0000,,Manual,N,2025-02-28,6,2,0,11,11,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,historical_churn_rate,Y,AUTO(EVEN),AUTO(SORTKEY),200,,0,,2.58,92738,,91551,1187,0.0127,,Manual,N,2025-02-28,6,9,0,15,15,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,excess_obsolete_inventory,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),500,,0,,100.00,84526,,42263,42263,0.5000,,Automatic,N,2025-03-05,1,160,0,16,16,100.0000,0,0,0,703250851,6,,0,,0,,0,,0,,0
dw,analytics,engagement_kpi_dashboard_cumulative_visitors_cutters_data_with_registration_year_v2,Y,AUTO(EVEN),evaluation_date,50,az64,1,0.00,0.00,83852,,83852,0,0.0000,0.00,Manual,Y,2025-02-28,6,9,0,14,14,100.0000,1,0,0,,0,,0,,0,,0,,0,,0
dw,stage,user_events_oob,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),42,,0,,0.00,79294,,79294,0,0.0000,,,,,,3,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,product_inventory,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,75246,,75246,0,0.0000,,,,,,5,0,16,16,100.0000,0,0,0,703250851,20,,0,,0,,0,,0,,0
dw,stage,dl_product_inventory_inv_source,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,74995,,74995,0,0.0000,,,,,,3,0,10,10,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,date,"Y, AUTO(ENCODE)",ALL,date_id,50,none,1,1.08,1.10,74218,,73414,804,0.0108,0.00,,,,,50243,0,39,40,97.5000,0,0,0,703405123,39282,,0,,0,,0,,0,,0
dw,stage,dl_mver,"Y, AUTO(ENCODE)",AUTO(KEY(material)),AUTO(SORTKEY),54,,0,,0.00,73701,1.10,73701,0,0.0000,,,,,,4,0,16,16,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,user_events_oobmachineconnectiontypeselected,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_id)),65535,none,1,0.00,0.00,73581,1.02,73581,0,0.0000,0.00,,,,,3,0,1,2,50.0000,0,1,1,,0,,0,,0,,0,,0,,0
dw,stage,fmr_dates,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),13,,0,,0.00,73414,,73414,0,0.0000,,,,,,5,0,2,2,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,quarter_time_line,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,73414,,73414,0,0.0000,,,,,,4,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,forward_plus_actual_pl,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),500,,0,,100.00,70198,,70198,0,0.0000,,Manual,N,2025-02-28,6,173,0,16,16,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_royalties,"Y, AUTO(ENCODE)",AUTO(KEY(customer_number)),AUTO(SORTKEY),100,,0,,0.00,67421,1.87,67421,0,0.0000,,,,,,5,0,15,15,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,a991,"Y, AUTO(ENCODE)",AUTO(KEY(knumh)),AUTO(SORTKEY),54,,0,,0.00,66096,1.03,66096,0,0.0000,,,,,,4,0,9,9,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,a006,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),18,,0,,0.00,65187,,65187,0,0.0000,,,,,,4,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,dl_product_inventory_location,"Y, AUTO(ENCODE)",AUTO(KEY(material)),AUTO(SORTKEY(material)),54,none,1,0.00,0.00,62864,1.09,62864,0,0.0000,0.00,,,,,3,0,10,11,90.9090,0,1,0,,0,,0,,0,,0,,0,,0
dw,fact,social_media_influencer_post,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,100.00,60319,,30159,30160,0.5000,,Automatic,N,2025-03-05,1,150,0,41,50,82.0000,0,0,19,,0,,0,,0,,0,,0,,0
dw,public,josh_ultv_upgrade_group_us,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),11,,0,,0.00,60075,,60075,0,0.0000,,,,,,1,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,subscription_type_monthly,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,59941,,59941,0,0.0000,,,,,,4,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,subscription_access_pass_list,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,58524,,58524,0,0.0000,,Manual,N,2025-02-28,6,2,0,10,10,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,subscription_cohort_v20,"Y, AUTO(ENCODE)",AUTO(KEY(cohort_start_month)),AUTO(SORTKEY),50,,0,,0.00,57381,2.25,57381,0,0.0000,,,,,,5,0,8,8,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,analytics,project_cuts_per_engaged_user,Y,ALL,AUTO(SORTKEY),256,,0,,0.00,54752,,54713,39,0.0007,,Manual,N,2025-02-28,6,3,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,pmt_warning_clicked,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,53266,,53266,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_marketing,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),2000,,0,,0.00,53062,,53062,0,0.0000,,,,,,5,0,8,10,80.0000,0,0,1,,0,,0,,0,,0,,0,,0
dw,public,ce10010_b_type,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,52866,,52866,0,0.0000,,,,,,1,0,92,92,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,active_users_split_counts_cube_weekly,"Y, AUTO(ENCODE)",AUTO(EVEN),cube_group_id,30,none,3,0.00,0.00,52451,,52451,0,0.0000,0.00,Manual,Y,2025-02-28,6,163,0,7,10,70.0000,0,0,0,703365288,9,,0,,0,,0,,0,,0
dw,public,temp_2025_eng_kpi_17jan25_datapull_kpi1_domo,Y,AUTO(ALL),AUTO(SORTKEY),24,,0,,0.00,47976,,47976,0,0.0000,,,,,,1,0,9,9,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,temp_2025_eng_kpi_17jan25_datapull_domo_v2,Y,AUTO(ALL),AUTO(SORTKEY),24,,0,,0.00,47976,,47976,0,0.0000,,,,,,1,0,9,9,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,sales_flash_currency,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,47219,,47219,0,0.0000,,,,,,6,0,6,6,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,machine_lifetime_value_customer_region,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),200,,0,,100.00,42025,,42025,0,0.0000,,Manual,N,2025-02-28,6,149,0,15,17,88.2352,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,mltv_c_base,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),200,,0,,0.00,42025,,42025,0,0.0000,,,,,,5,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,z_cashflow_po,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),19,,0,,100.00,39783,,39783,0,0.0000,,,,,,161,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,manual_entitlement,Y,AUTO(EVEN),AUTO(SORTKEY),18,,0,,0.00,39031,,39031,0,0.0000,,,,,,7,0,4,4,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,product,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),long_sku,103,none,1,100.00,100.00,38044,1.08,19021,19023,0.5000,0.00,Automatic,N,2025-03-06,0,2963,0,141,144,97.9166,0,1,0,703399564,249,,0,,0,701807193,2,,0,,0
dw,stage,forecast_sales,"Y, AUTO(ENCODE)",AUTO(KEY(planning_cust_level_6)),AUTO(SORTKEY(planning_cust_level_6)),54,none,1,0.00,0.00,37747,6.19,37747,0,0.0000,0.00,,,,,4,0,11,14,78.5714,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,forecast_sales_base,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,37747,,37747,0,0.0000,,,,,,4,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,mltv_c_machine_sub_margin,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),200,,0,,0.00,36456,,36456,0,0.0000,,,,,,5,0,6,7,85.7142,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,mltv_c_cuts_per_quarter,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),200,,0,,0.00,36419,,36419,0,0.0000,,,,,,5,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,inventory_allocation_report,Y,AUTO(EVEN),AUTO(SORTKEY),40,,0,,100.00,36017,,30247,5770,0.1602,,Manual,N,2025-02-28,6,173,0,32,32,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,inventory_allocation_report,Y,AUTO(EVEN),AUTO(SORTKEY),40,,0,,100.00,36017,,30247,5770,0.1602,,Automatic,N,2025-03-06,0,173,0,32,32,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ultv_internal_pl,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),500,,0,,0.00,35950,,35950,0,0.0000,,,,,,5,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_final_counts_stage_15,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,35634,,35634,0,0.0000,,,,,,1,0,4,4,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_one_day_metrics,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,35403,,35403,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,dl_ekko,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),120,,0,,0.00,35302,,35302,0,0.0000,,,,,,8,0,126,126,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,purchase_order,"Y, AUTO(ENCODE)",AUTO(KEY(purchase_order_number)),AUTO(SORTKEY(purchase_order_number)),84,az64,1,0.00,100.00,35302,1.05,35302,0,0.0000,0.00,,,,,159,0,29,29,100.0000,1,1,0,,0,,0,,0,,0,,0,,0
dw,public,as_eng_kpi_2025_test_yearly,Y,AUTO(EVEN),AUTO(SORTKEY(start_of_grain)),100,az64,1,0.00,0.00,35101,,35101,0,0.0000,0.00,Automatic,N,2025-03-03,3,9,0,23,23,100.0000,1,0,0,,0,,0,,0,,0,,0,,0
dw,data_ops,domo_unload_log,"Y, AUTO(ENCODE)",AUTO(ALL),AUTO(SORTKEY),50,,0,,19.07,35028,,35009,19,0.0005,,,,,,1862,0,4,4,100.0000,0,0,0,703401183,1333,,0,,0,,0,,0,,0
dw,public,josh_ultv_control_group3_us,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),11,,0,,0.00,30711,,30711,0,0.0000,,,,,,1,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,josh_ultv_upgrade_vs_control_us_group,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),11,,0,,0.00,29373,,29373,0,0.0000,,,,,,61,0,20,20,100.0000,0,0,0,701121473,5,,0,,0,,0,,0,,0
dw,fact,machine_vendor_performance,Y,AUTO(KEY(po_number)),AUTO(SORTKEY(po_number)),500,az64,1,100.00,100.00,28958,1.39,28958,0,0.0000,0.00,Automatic,N,2025-03-06,0,164,0,23,23,100.0000,1,1,0,,0,,0,,0,,0,,0,,0
dw,fact,royalty,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),18,,0,,100.00,26031,,8677,17354,0.6666,,Automatic,N,2025-03-06,0,200,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,temp_event_visit_unique_6_days_18_delta,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,21042,,21042,0,0.0000,,,,,,1,0,2,2,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,daily_active_split_counts_cube_stage,"Y, AUTO(ENCODE)",AUTO(EVEN),cube_group_id,512,none,2,0.00,0.00,20365,,20365,0,0.0000,0.00,,,,,1,0,6,8,75.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_gl_transactions,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,20109,,20109,0,0.0000,,,,,,11,0,9,9,100.0000,0,0,0,703209553,56,,0,,0,,0,,0,,0
dw,public,save_offer_redemptions,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),50,,0,,0.00,19923,1.07,19923,0,0.0000,,,,,,1,0,22,22,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_duties_fulfillment,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),2000,,0,,0.00,19622,,19622,0,0.0000,,,,,,5,0,9,11,81.8181,0,0,1,,0,,0,,0,,0,,0,,0
dw,public,temp_event_visit_unique_6_days_19_delta,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,19310,,19310,0,0.0000,,,,,,1,0,2,2,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,dim_product_material,"Y, AUTO(ENCODE)",AUTO(KEY(materialnumber)),AUTO(SORTKEY),120,,0,,0.00,19022,1.08,19022,0,0.0000,,,,,,6,0,49,49,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,product_base,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),AUTO(SORTKEY),120,,0,,0.00,19022,1.08,19022,0,0.0000,,,,,,8,0,112,114,98.2456,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,all_product,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),AUTO(SORTKEY),120,,0,,0.00,19022,1.08,19022,0,0.0000,,,,,,7,0,113,114,99.1228,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,ipl_duties_fulfillment,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),2000,,0,,0.00,18162,,18162,0,0.0000,,,,,,1,0,8,11,72.7272,0,0,1,,0,,0,,0,,0,,0,,0
dw,dim,retail_customer,"Y, AUTO(ENCODE)",AUTO(KEY(customer_number)),AUTO(SORTKEY(customer_number)),241,none,1,0.00,100.00,17192,1.07,17192,0,0.0000,0.00,,,,,1672,0,44,46,95.6521,0,1,0,703404614,345,,0,,0,,0,,0,,0
dw,stage,customer,"Y, AUTO(ENCODE)",AUTO(KEY(customer_number)),AUTO(SORTKEY(customer_number)),50,none,1,0.00,0.00,17192,1.07,17192,0,0.0000,0.00,,,,,3,0,1,2,50.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,dim,customer_subscription_category,"Y, AUTO(ENCODE)",ALL,customer_number,50,none,1,100.00,100.00,17192,,17178,14,0.0008,0.00,Automatic,N,2025-03-06,0,167,0,2,3,66.6666,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,planning_customer,"Y, AUTO(ENCODE)",AUTO(KEY(customer_number)),AUTO(SORTKEY(customer_number)),200,lzo,1,81.33,100.00,16254,1.07,16222,32,0.0019,0.00,Manual,Y,2025-02-28,6,855,0,8,8,100.0000,1,1,0,703323532,20,,0,,0,,0,,0,,0
dw,analytics,planning_customer,"Y, AUTO(ENCODE)",AUTO(KEY(customer_number)),AUTO(SORTKEY(customer_number)),200,lzo,1,81.33,100.00,16254,1.07,16222,32,0.0019,0.00,Automatic,N,2025-03-05,1,855,0,8,8,100.0000,1,1,0,703323532,20,,0,,0,,0,,0,,0
dw,dim,product_bundle,Y,ALL,parent_product_long_sku,18,none,1,0.00,100.00,16054,,16054,0,0.0000,0.00,,,,,204,0,3,4,75.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,dim_product_pricing,"Y, AUTO(ENCODE)",AUTO(KEY(materialnumber)),AUTO(SORTKEY),300,,0,,0.00,14755,1.07,14755,0,0.0000,,,,,,5,0,31,31,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_b8,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,14594,,14594,0,0.0000,,,,,,5,0,10,10,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_c4,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,14580,,14580,0,0.0000,,,,,,3,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_b4,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,14580,,14580,0,0.0000,,,,,,4,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_a1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),25,,0,,0.00,14490,,14490,0,0.0000,,,,,,4,0,11,11,100.0000,0,0,0,703209484,7,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_b6,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,14271,,14271,0,0.0000,,,,,,4,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_b1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),25,,0,,0.00,14172,,14172,0,0.0000,,,,,,4,0,11,11,100.0000,0,0,0,703209553,7,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_a3,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,0.00,14038,,14038,0,0.0000,,,,,,4,0,16,16,100.0000,0,0,0,703209484,7,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_b3,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),25,,0,,0.00,13561,,13561,0,0.0000,,,,,,5,0,11,11,100.0000,0,0,0,703209485,7,,0,,0,,0,,0,,0
dw,stage,ipl_bank_charges,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,0.00,12889,,12889,0,0.0000,,,,,,5,0,16,16,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,csoh_v2_pos_reporting,"Y, AUTO(ENCODE)",AUTO(EVEN),customer_number,40,none,1,0.00,0.00,12765,,12765,0,0.0000,0.00,,,,,4,0,4,7,57.1428,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_final_counts,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),0,,0,,0.00,12500,1.08,12500,0,0.0000,,,,,,1,0,4,4,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,dim,retail_customer_group,"Y, AUTO(ENCODE)",ALL,customer_number,50,none,2,0.00,0.00,12296,,12296,0,0.0000,0.00,,,,,134,0,3,5,60.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,marketing_journey_action,"Y, AUTO(ENCODE)",ALL,journey_name,65535,none,1,100.00,100.00,11062,,10953,109,0.0098,0.00,Automatic,N,2025-03-06,0,182,0,14,15,93.3333,0,0,1,,0,,0,,0,,0,,0,,0
dw,public,onboarding_project_id_base_table_18_delta,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),512,,0,,0.00,10799,,10799,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,cricut_dw,dim_application,Y,ALL,application_id,50,none,1,5.79,6.58,10619,,10619,0,0.0000,0.00,,,,,183,0,3,4,75.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,engagement_kpi_dashboard_cumulative_visitors_cutters_cuts_data_v2,Y,AUTO(EVEN),evaluation_date,50,az64,1,0.00,0.00,9572,,9572,0,0.0000,0.00,Manual,Y,2025-02-28,6,17,0,23,23,100.0000,1,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_project_id_base_table_19_delta,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),512,,0,,0.00,8890,,8890,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,sales_flash_in_process,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),150,,0,,0.00,8788,,8788,0,0.0000,,,,,,4,0,19,19,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,ipl_freight_cost,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,0.00,8363,,8363,0,0.0000,,,,,,1,0,10,13,76.9230,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_claims,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,0.00,8284,,8284,0,0.0000,,,,,,4,0,16,16,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_freight_cost,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,0.00,8254,,8254,0,0.0000,,,,,,4,0,11,13,84.6153,0,0,0,,0,,0,,0,,0,,0,,0
