dbname,table_name,alert_seconds,alert_rowcount,alert_event,alert_solution,alert_sample_query,alert_querycount
prd_statsig,windowed_metrics_search_destination_page_search_1nifl3f2hb24rfjx8dhzpk_all,0.37786900,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1814036,1
prd_statsig,first_exposures_canvas_iq_landing_panel_explore_2ge4xi7gp8jgjstzc99kbz,0.37643300,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1703768,1
prd_statsig,windowed_metrics_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5_7,0.36258500,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1538875,2
prd_statsig,ratio_results_7_content_panel_recommendations,0.36079000,1240,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1849172,7
prd_statsig,crossover_filter_tmp_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,0.35390500,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1538100,1
prd_statsig,distinct_metrics_search_destination_page_search_1nifl3f2hb24rfjx8dhzpk,0.34734200,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1814051,1
prd_statsig,tmp_table_pre_exposure_4xvczb29j7akmjtsm8faai_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1,0.34673300,24032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1873070,2
prd_statsig,unit_dimensions_my_stuff_on_home_5yv6ftsbrt7wolrbg1eszk,0.34100800,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698472,1
prd_statsig,tmp_table_pre_exposure_3lr3tnjkrpnwq4acqtsafu_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1,0.33964700,24032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1873009,2
prd_statsig,tmp_table_4xvczb29j7akmjtsm8faai_search_image_complexity_filter,0.31674300,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1535845,1
prd_statsig,tmp_table_3lr3tnjkrpnwq4acqtsafu_search_more_prominent_search_bar,0.31475300,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1822236,1
prd_statsig,tmp_table_18kl6txs49vyqltsytx2km_search_more_prominent_search_bar,0.29510500,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1822328,1
prd_statsig,crossover_filter_tmp_7x5kvcd57uvdxisrwejxfr,0.28949500,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1736203,1
prd_statsig,unit_dimensions_my_stuff_on_home_2bc0berqar7rmgtu0qywq,0.28720800,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1819382,1
prd_statsig,ratio_cuped_staging_my_stuff_on_home_7vlnjamqa5xlsxal4dsote_cumulative,0.28432400,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1819301,1
prd_statsig,first_exposures_canvas_iq_landing_panel_explore_58idtniyonbzewjxtef7xq,0.26561500,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1704709,1
prd_statsig,crossover_filter_tmp_2ge4xi7gp8jgjstzc99kbz,0.25759300,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1703775,1
prd_statsig,unit_dimensions_canvas_iq_landing_panel_2ge4xi7gp8jgjstzc99kbz,0.25577100,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1703800,1
prd_statsig,tmp_table_4xvczb29j7akmjtsm8faai_search_more_prominent_search_bar,0.24356100,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1822387,1
prd_statsig,unit_covariate_metrics_search_more_prominent_search_bar,0.24132100,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1822864,1
prd_statsig,ratio_aggregations_canvas_iq_landing_panel_6jtssaznick3kf8xxmoube,0.23910600,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1859949,1
prd_statsig,tmp_table_pre_exposure_3lr3tnjkrpnwq4acqtsafu_search_more_prominent_search_bar,0.23049500,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1822182,1
prd_statsig,unit_dimensions_search_destination_page_search_53jc8ydqmftztrk1aba52x,0.22411600,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698522,1
prd_statsig,tmp_table_pre_exposure_4xvczb29j7akmjtsm8faai_search_more_prominent_search_bar,0.21803900,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1822202,1
prd_statsig,tmp_table_70z4xfslrln2jwwyy0non2_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,0.20426900,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1537624,1
prd_statsig,unit_dimensions_my_stuff_on_home_5nbt9lbe5hzjkjvomcoa4d,0.20116900,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698580,1
prd_statsig,unit_dimensions_my_stuff_on_home_7vlnjamqa5xlsxal4dsote,0.19174800,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1819184,1
prd_statsig,tmp_table_31b7jjbbawel7heoyvvagt_af_cricanvas_58nqedrx28b8jyx4ybted_7__00_2,0.19070000,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1826493,1
prd_statsig,ratio_cuped_staging_my_stuff_on_home_5yv6ftsbrt7wolrbg1eszk_cumulative,0.18926300,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698825,1
prd_statsig,first_exposures_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,0.18473000,3755,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1537200,1
prd_statsig,tmp_table_5mhyi1xxzxwsu7rrrknao1_machinelearning_ai_chat_bot,0.17821200,6008,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1835505,8
prd_statsig,ratio_cuped_staging_af_cricanvas_58nqedrx28b8jyx4ybted_7__00_2_7,0.17405900,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1826892,1
prd_statsig,crossover_filter_tmp_58idtniyonbzewjxtef7xq,0.17048600,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1704716,1
prd_statsig,ratio_cuped_staging_my_stuff_on_home_5nbt9lbe5hzjkjvomcoa4d_cumulative,0.16490500,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698823,1
prd_statsig,ratio_cuped_staging_my_stuff_on_home_2bc0berqar7rmgtu0qywq_cumulative,0.16241800,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1819495,1
prd_statsig,first_exposures_search_more_prominent_search_bar,0.15859100,8261,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1822152,1
prd_statsig,tmp_table_pre_exposure_wnuluiodjsq6yzv2omzee_machinelearning_ai_chat_bot,0.15153000,3755,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1835451,5
prd_statsig,results_7_machinelearning_ai_chat_bot,0.14907800,38,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1837002,7
prd_statsig,tmp_table_pre_exposure_wnuluiodjsq6yzv2omzee_single_cta_on_pdp_2doth7tyewjdeog1u52jpg,0.14237300,6008,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1832126,5
prd_statsig,tmp_table_4xvczb29j7akmjtsm8faai_search_remove_phrases_and_editable_images_3fnzxoatvkohpehac9rb4s,0.06416200,3755,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1732722,2
prd_statsig,first_exposures_af_cricanvas_58nqedrx28b8jyx4ybted_7__00_2,0.05639200,3755,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1826432,1
prd_statsig,tmp_table_70z4xfslrln2jwwyy0non2_af_cricanvas_58nqedrx28b8jyx4ybted_7__00_2,0.04456700,2253,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1826472,1
prd_statsig,tmp_table_pre_exposure_5mhyi1xxzxwsu7rrrknao1_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,0.04048300,751,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1538404,1
prd_statsig,ratio_results_cumulative_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,0.03208600,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1714252,2
prd_statsig,tmp_table_pre_exposure_5mhyi1xxzxwsu7rrrknao1_af_cricanvas_58nqedrx28b8jyx4ybted_7__00_2,0.02773100,751,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1826558,2
prd_statsig,unit_covariate_metrics_android_country_code_exp,0.01525800,105,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1565359,2
prd_statsig,results_cumulative_machinelearning_ai_chat_bot,0.01208500,26,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1766341,2
prd_statsig,ratio_cuped_staging_android_country_code_exp_7,0.01025300,751,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1806956,1
